current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,20 dk.,"18,6 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,17 dk.,"12,9 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,30 dk.,"20,0 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,12 dk.,"5,6 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,10 dk.,"7,8 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,21 dk.,"16,9 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,23 dk.,"17,3 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,22 dk.,"16,3 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,20 dk.,"18,1 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,30 dk.,"20,6 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,17 dk.,"16,9 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,21 dk.,"9,5 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,8 dk.,"3,7 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,19 dk.,"11,4 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,18 dk.,"14,8 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,41 dk.,"36,1 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,28 dk.,"21,2 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,22 dk.,"13,7 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,25 dk.,"20,9 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,19 dk.,"16,2 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,6 dk.,"2,6 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,22 dk.,"15,3 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,38 dk.,"33,8 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,16 dk.,"7,2 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,21 dk.,"19,7 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,4 dk.,"2,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,24 dk.,"12,6 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,17 dk.,"14,7 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,27 dk.,"19,4 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,3 dk.,"1,1 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,18 dk.,"19,2 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,14 dk.,"8,1 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,20 dk.,"15,5 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,19 dk.,"17,0 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,16 dk.,"8,2 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,21 dk.,"17,3 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,6 dk.,"2,3 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,6 dk.,"2,3 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,24 dk.,"17,9 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531,21 dk.,"9,7 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,16 dk.,"7,1 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,19 dk.,"18,7 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,27 dk.,"12,4 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,43 dk.,"37,5 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,33 dk.,"25,7 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,12 dk.,"5,4 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,20 dk.,"8,2 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184,11 dk.,"4,4 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,25 dk.,"15,9 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,36 dk.,"29,8 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,12 dk.,"9,0 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,11 dk.,"5,7 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,21 dk.,"17,1 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,6 dk.,"2,5 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,26 dk.,"18,2 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,26 dk.,"20,6 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229,24 dk.,"20,8 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,27 dk.,"19,1 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,33 dk.,"25,6 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,21 dk.,"12,5 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,24 dk.,"17,6 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,28 dk.,"25,0 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271,8 dk.,"3,6 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"14,0 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,32 dk.,"19,8 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,42 dk.,"36,6 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758,16 dk.,"10,4 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,29 dk.,"18,4 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322,12 dk.,"4,8 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626,24 dk.,"19,3 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,14 dk.,"7,1 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,16 dk.,"8,0 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,24 dk.,"18,8 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,17 dk.,"8,9 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,39 dk.,"34,3 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,14 dk.,"12,4 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,16 dk.,"8,2 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,10 dk.,"2,9 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,36 dk.,"20,2 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,22 dk.,"18,3 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103,31 dk.,"21,9 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,18 dk.,"10,7 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,25 dk.,"18,3 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,11 dk.,"1,2 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,15 dk.,"4,9 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,22 dk.,"10,7 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,9 dk.,"2,6 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461,46 dk.,"43,2 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626,8 dk.,"2,8 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626,22 dk.,"16,0 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,30 dk.,"18,5 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869,22 dk.,"16,3 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,10 dk.,"2,9 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,29 dk.,"22,5 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,30 dk.,"20,0 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,17 dk.,"5,1 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,21 dk.,"17,0 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,22 dk.,"12,4 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,30 dk.,"23,2 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,22 dk.,"14,6 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,36 dk.,"27,3 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,7 dk.,"2,5 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,29 dk.,"21,4 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,23 dk.,"9,2 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,8 dk.,"4,2 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,31 dk.,"27,1 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,12 dk.,"4,1 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,15 dk.,"5,5 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,24 dk.,"14,4 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845,16 dk.,"9,4 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626,23 dk.,"17,3 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,8 dk.,"2,4 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,16 dk.,"7,5 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845,9 dk.,"3,6 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,12 dk.,"5,7 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,31 dk.,"27,0 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,21 dk.,"12,2 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626,11 dk.,"4,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,26 dk.,"18,5 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,31 dk.,"22,4 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,5 dk.,"1,8 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,12 dk.,"3,5 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,30 dk.,"20,5 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,21 dk.,"18,7 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845,16 dk.,"9,5 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,17 dk.,"5,8 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,15 dk.,"6,1 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,12 dk.,"5,0 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,10 dk.,"2,7 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,45 dk.,"31,6 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,25 dk.,"22,4 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,10 dk.,"3,6 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,38 dk.,"23,1 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,25 dk.,"14,9 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,24 dk.,"14,4 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,12 dk.,"4,0 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,20 dk.,"10,4 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,17 dk.,"5,5 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,18 dk.,"11,3 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,8 dk.,"2,3 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,34 dk.,"23,2 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,17 dk.,"9,1 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,18 dk.,"6,5 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,6 dk.,"2,7 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,8 dk.,"3,0 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149,23 dk.,"17,8 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,35 dk.,"25,1 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,20 dk.,"18,8 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,26 dk.,"16,9 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,19 dk.,"15,4 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845,5 dk.,"2,2 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,20 dk.,"9,3 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,26 dk.,"13,2 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626,28 dk.,"20,4 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,17 dk.,"10,0 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438,29 dk.,"23,0 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,4 dk.,"1,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845,20 dk.,"13,6 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,11 dk.,"3,8 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716,19 dk.,"7,6 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,24 dk.,"14,8 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652,21 dk.,"10,6 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,21 dk.,"12,8 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624,31 dk.,"19,7 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626,22 dk.,"8,5 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,20 dk.,"16,6 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845,6 dk.,"2,3 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
